snapshot_date,category,skill_name,demand_count,demand_pct,median_days_open,salary_premium_pct,repost_rate_pct,scarcity_score
2026-07-15,engineering,Scala,207,1.9,58.0,10.9,8.8,78.8
2026-07-15,engineering,scikit-learn,29,0.3,22.0,-43.7,73.5,56.8
2026-07-15,engineering,Segment,37,0.3,1.0,-38.2,2.1,17.9
2026-07-15,engineering,ServiceNow,19,0.2,,-12.8,0.0,27.0
2026-07-15,engineering,SIEM,36,0.3,1.0,-51.9,10.1,25.8
2026-07-15,engineering,Snowflake,117,1.1,41.0,-56.7,4.9,47.4
2026-07-15,engineering,SOC 2,14,0.1,,,0.0,0.0
2026-07-15,engineering,Spark,619,5.7,38.0,52.3,3.0,73.8
2026-07-15,engineering,Spring,482,4.4,0.0,-17.3,22.1,38.7
2026-07-15,engineering,SQL,1839,16.9,2.0,7.2,9.4,54.6
2026-07-15,engineering,Stakeholder Mgmt,1770,16.3,1.0,10.9,7.8,43.8
2026-07-15,engineering,Statistical Analysis,37,0.3,30.0,20.2,0.0,57.8
2026-07-15,engineering,Swift,174,1.6,2.0,-17.8,5.7,42.3
2026-07-15,engineering,System Design,402,3.7,6.0,23.6,9.7,63.0
2026-07-15,engineering,TensorFlow,48,0.4,14.0,-43.7,31.4,53.6
2026-07-15,engineering,Terraform,564,5.2,6.0,-17.1,9.2,51.1
2026-07-15,engineering,Trino,40,0.4,,7.2,0.0,35.0
2026-07-15,engineering,TypeScript,1771,16.3,2.0,-21.6,10.8,49.5
2026-07-15,engineering,User Research,68,0.6,64.0,,4.3,77.7
2026-07-15,engineering,Vector Databases,65,0.6,,86.8,0.0,57.1
2026-07-15,engineering,vLLM,10,0.1,,,0.0,0.0
2026-07-15,engineering,Vue,194,1.8,6.0,-51.9,4.1,30.5
2026-07-15,engineering,Workday,26,0.2,,,0.0,0.0
2026-07-15,product,A/B Testing,331,16.4,43.0,55.5,1.2,81.8
2026-07-15,product,Agile / Scrum,187,9.3,0.0,-49.5,16.8,23.5
2026-07-15,product,AI Agents,339,16.8,,50.5,0.3,76.7
2026-07-15,product,AI Coding Tools,113,5.6,,72.2,0.0,58.3
2026-07-15,product,Amplitude,16,0.8,15.0,46.6,0.0,28.6
2026-07-15,product,AWS,72,3.6,3.0,49.5,10.2,52.2
2026-07-15,product,Azure,61,3.0,0.0,,22.5,36.9
2026-07-15,product,CI/CD,12,0.6,1.0,,0.0,7.9
2026-07-15,product,Data Modeling,12,0.6,44.0,49.6,0.0,56.6
2026-07-15,product,Data Visualization,29,1.4,,,0.0,0.0
2026-07-15,product,Databricks,47,2.3,15.0,59.4,0.0,46.1
2026-07-15,product,Datadog,107,5.3,56.0,,0.0,58.4
2026-07-15,product,dbt,77,3.8,,-14.1,0.0,2.1
2026-07-15,product,Elasticsearch,45,2.2,46.0,,0.0,52.1
2026-07-15,product,ETL,28,1.4,0.0,35.5,11.4,33.0
2026-07-15,product,Excel,49,2.4,16.0,,7.2,59.9
2026-07-15,product,Figma,363,18.0,15.0,17.0,7.5,40.6
2026-07-15,product,Fine-tuning,57,2.8,23.0,,25.7,69.3
2026-07-15,product,Fivetran,74,3.7,46.0,-14.1,0.0,35.1
2026-07-15,product,GCP,54,2.7,40.0,,0.0,45.8
2026-07-15,product,Git,17,0.8,54.0,,0.0,56.8
2026-07-15,product,JavaScript,21,1.0,9.0,30.4,0.0,18.0
2026-07-15,product,Jira,48,2.4,0.0,49.6,0.8,40.3
2026-07-15,product,Kubernetes,21,1.0,9.0,45.1,0.0,23.0
2026-07-15,product,Linear,19,0.9,,15.0,0.0,8.3
2026-07-15,product,LLMs / GenAI,345,17.1,16.0,53.3,7.1,69.7
2026-07-15,product,Looker,14,0.7,15.0,49.6,0.0,36.1
2026-07-15,product,Machine Learning,125,6.2,30.0,5.2,3.9,48.8
2026-07-15,product,MCP,14,0.7,,,0.0,0.0
2026-07-15,product,Mixpanel,21,1.0,,46.6,0.0,27.1
2026-07-15,product,MLflow,24,1.2,46.0,,0.0,52.1
2026-07-15,product,MongoDB,30,1.5,61.0,,0.0,61.5
2026-07-15,product,NetSuite,10,0.5,,,0.0,0.0
2026-07-15,product,Node.js,73,3.6,32.0,35.9,0.0,40.2
2026-07-15,product,Prompt Engineering,32,1.6,,,0.0,0.0
2026-07-15,product,Prototyping,319,15.8,15.0,47.9,1.8,52.6
2026-07-15,product,Python,46,2.3,1.0,,1.3,35.6
2026-07-15,product,RAG,67,3.3,58.0,,40.4,98.4
2026-07-15,product,React,18,0.9,5.0,,0.0,12.6
2026-07-15,product,Ruby,20,1.0,24.0,,0.0,33.1
2026-07-15,product,Salesforce,33,1.6,,,0.0,0.0
2026-07-15,product,Segment,70,3.5,0.0,46.6,0.0,16.2
2026-07-15,product,SIEM,11,0.5,25.0,,0.0,34.7
2026-07-15,product,Snowflake,25,1.2,25.0,49.6,0.0,46.3
2026-07-15,product,Spark,62,3.1,40.0,,0.9,71.9
2026-07-15,product,SQL,280,13.9,31.0,49.6,1.5,67.9
2026-07-15,product,Stakeholder Mgmt,1318,65.2,22.0,23.3,3.1,47.0
2026-07-15,product,Statistical Analysis,13,0.6,31.0,,0.0,39.4
2026-07-15,product,System Design,26,1.3,9.0,35.5,0.0,19.2
2026-07-15,product,Tableau,18,0.9,,46.6,0.0,27.1
2026-07-15,product,User Research,304,15.0,33.0,45.1,2.7,62.0
2026-07-15,security,A/B Testing,22,1.1,,,0.0,0.0
2026-07-15,security,Agile / Scrum,38,1.9,0.0,-29.0,12.9,19.0
2026-07-15,security,AI Agents,65,3.2,,80.1,0.0,39.7
2026-07-15,security,AI Coding Tools,15,0.7,,,0.0,0.0
2026-07-15,security,AWS,739,36.6,0.0,1.5,16.9,27.2
2026-07-15,security,AWS Security,217,10.8,0.0,9.7,15.7,27.4
2026-07-15,security,Azure,419,20.8,0.0,41.2,21.4,41.2
2026-07-15,security,Bash,28,1.4,0.0,,20.2,36.7
2026-07-15,security,Burp Suite,10,0.5,,,7.1,45.5
2026-07-15,security,C++,25,1.2,54.0,,7.5,70.5
2026-07-15,security,CI/CD,140,6.9,0.0,102.6,13.4,45.9
2026-07-15,security,CISSP,58,2.9,0.0,70.7,12.5,38.3
2026-07-15,security,Databricks,65,3.2,67.0,68.7,0.0,57.7
2026-07-15,security,Datadog,25,1.2,50.0,,0.0,46.2
2026-07-15,security,Docker,49,2.4,0.0,,12.6,26.2
2026-07-15,security,Excel,109,5.4,0.0,,16.1,32.3
2026-07-15,security,GCP,296,14.7,0.0,102.6,7.2,38.5
2026-07-15,security,Git,138,6.8,41.0,35.7,0.6,50.0
2026-07-15,security,Incident Response,414,20.5,0.0,26.7,18.3,33.9
2026-07-15,security,Java,21,1.0,50.0,,7.0,62.8
2026-07-15,security,JavaScript,28,1.4,0.0,57.6,17.4,40.3
2026-07-15,security,Kubernetes,144,7.1,50.0,102.6,3.0,65.7
2026-07-15,security,Linux,91,4.5,0.0,-9.9,13.0,21.0
2026-07-15,security,LLMs / GenAI,169,8.4,0.0,,19.2,35.8
2026-07-15,security,Looker,50,2.5,,,0.0,0.0
2026-07-15,security,Machine Learning,77,3.8,26.0,84.3,30.3,74.6
2026-07-15,security,MCP,22,1.1,,,0.0,0.0
2026-07-15,security,MLflow,54,2.7,68.0,,0.0,59.8
2026-07-15,security,Node.js,15,0.7,46.0,,3.4,57.6
2026-07-15,security,OWASP,37,1.8,46.0,-5.3,6.2,42.2
2026-07-15,security,Penetration Testing,123,6.1,0.0,29.0,11.3,27.9
2026-07-15,security,Python,381,18.9,0.0,102.6,10.6,41.4
2026-07-15,security,Ruby,53,2.6,1.0,,10.2,52.6
2026-07-15,security,Rust,26,1.3,54.0,,0.0,51.3
2026-07-15,security,SIEM,600,29.7,0.0,25.6,13.2,28.5
2026-07-15,security,Snowflake,77,3.8,31.0,-45.8,0.0,25.6
2026-07-15,security,SOC 2,23,1.1,17.0,57.6,8.6,54.6
2026-07-15,security,Spark,122,6.0,67.0,33.2,0.0,50.7
2026-07-15,security,SQL,66,3.3,54.0,,0.0,51.3
2026-07-15,security,Stakeholder Mgmt,270,13.4,1.0,102.6,8.7,60.2
2026-07-15,security,System Design,52,2.6,,102.6,0.0,44.3
2026-07-15,security,Tableau,50,2.5,,,0.0,0.0
2026-07-15,security,Terraform,351,17.4,6.0,102.6,14.2,68.7
2026-07-15,security,TypeScript,25,1.2,75.0,,12.5,86.0
2026-07-15,security,Zero Trust,124,6.1,0.0,23.8,2.0,16.9
